Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1082154,-,-,-,-3.99,-79.26,-5,2456,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,4,10,4,0,0,0.30000000000000004,314,100,10.600000000000001,766,N/A
2019,4,10,4,30,0,0.30000000000000004,316,100,10.600000000000001,766,N/A
2019,4,10,5,0,0,0.30000000000000004,318,100,10.5,766,N/A
2019,4,10,5,30,0,0.30000000000000004,333,100,10.700000000000001,767,N/A
2019,4,10,6,0,0,0.2,348,100,10.9,767,N/A
2019,4,10,6,30,26,0.4,343,100,12,767,N/A
2019,4,10,7,0,129,0.5,338,100,13.100000000000001,767,N/A
2019,4,10,7,30,257,0.6000000000000001,323,95.93,14.4,768,N/A
2019,4,10,8,0,391,0.7000000000000001,308,88.48,15.700000000000001,768,N/A
2019,4,10,8,30,521,0.8,298,81.47,17,768,N/A
2019,4,10,9,0,643,0.8,288,74.29,18.3,768,N/A
2019,4,10,9,30,752,0.8,282,70.24,19.200000000000003,768,N/A
2019,4,10,10,0,848,0.8,276,66.21000000000001,20.1,767,N/A
2019,4,10,10,30,928,0.8,271,63.81,20.700000000000003,767,N/A
2019,4,10,11,0,989,0.8,266,62.160000000000004,21.3,767,N/A
2019,4,10,11,30,996,0.8,260,60.58,21.700000000000003,766,N/A
2019,4,10,12,0,900,0.9,254,59.78,22.1,766,N/A
2019,4,10,12,30,774,1,252,59.7,22.1,765,N/A
2019,4,10,13,0,597,1.1,250,60.1,22.1,765,N/A
2019,4,10,13,30,567,1.3,251,61.58,21.700000000000003,765,N/A
2019,4,10,14,0,495,1.4000000000000001,251,63.13,21.3,764,N/A
2019,4,10,14,30,517,1.6,251,65.49,20.700000000000003,764,N/A
2019,4,10,15,0,513,1.7000000000000002,252,68.26,20.1,764,N/A
2019,4,10,15,30,312,1.8,252,71.28,19.400000000000002,764,N/A
2019,4,10,16,0,247,1.9000000000000001,253,75.72,18.6,764,N/A
2019,4,10,16,30,149,1.9000000000000001,255,79.61,17.8,764,N/A
2019,4,10,17,0,138,1.8,258,85.72,17,764,N/A
2019,4,10,17,30,73,1.7000000000000002,261,90.29,16.2,765,N/A
2019,4,10,18,0,21,1.5,264,99.04,15.3,765,N/A
2019,4,10,18,30,0,1.5,264,99.04,15.3,765,N/A
2019,4,10,19,0,0,1.3,263,100,14.4,766,N/A
2019,4,10,19,30,0,1.3,262,100,14,766,N/A
2019,4,10,20,0,0,1.2000000000000002,262,100,13.700000000000001,766,N/A
2019,4,10,20,30,0,1.2000000000000002,262,100,13.4,767,N/A
2019,4,10,21,0,0,1.1,261,100,13.100000000000001,767,N/A
2019,4,10,21,30,0,1,262,100,12.8,767,N/A
2019,4,10,22,0,0,1,263,100,12.600000000000001,767,N/A
2019,4,10,22,30,0,0.9,264,100,12.3,767,N/A
2019,4,10,23,0,0,0.8,264,100,12.100000000000001,767,N/A
2019,4,10,23,30,0,0.7000000000000001,266,100,11.9,767,N/A
2019,4,11,0,0,0,0.5,267,100,11.700000000000001,767,N/A
2019,4,11,0,30,0,0.4,276,100,11.600000000000001,766,N/A
2019,4,11,1,0,0,0.2,285,100,11.4,766,N/A
2019,4,11,1,30,0,0.2,305,100,11.3,766,N/A
2019,4,11,2,0,0,0.1,326,100,11.100000000000001,766,N/A
2019,4,11,2,30,0,0.1,171,100,11,766,N/A
2019,4,11,3,0,0,0.1,16,100,10.8,765,N/A
2019,4,11,3,30,0,0.1,33,100,10.700000000000001,765,N/A
2019,4,11,4,0,0,0.1,49,100,10.600000000000001,766,N/A
2019,4,11,4,30,0,0.2,61,100,10.600000000000001,766,N/A
2019,4,11,5,0,0,0.2,74,100,10.600000000000001,766,N/A
2019,4,11,5,30,0,0.30000000000000004,83,100,10.8,766,N/A
2019,4,11,6,0,0,0.5,93,100,11.100000000000001,766,N/A
2019,4,11,6,30,25,0.9,90,100,12.4,766,N/A
2019,4,11,7,0,123,1.4000000000000001,88,97.71000000000001,13.700000000000001,767,N/A
2019,4,11,7,30,249,1.4000000000000001,85,89.28,15.100000000000001,767,N/A
2019,4,11,8,0,381,1.5,82,85.27,16.400000000000002,767,N/A
2019,4,11,8,30,510,1.3,81,79.04,17.6,767,N/A
2019,4,11,9,0,632,1.2000000000000002,80,75.12,18.7,767,N/A
2019,4,11,9,30,744,1.1,80,71.04,19.6,767,N/A
2019,4,11,10,0,737,1,81,68.03,20.5,767,N/A
2019,4,11,10,30,521,0.9,81,66.79,20.8,767,N/A
2019,4,11,11,0,695,0.9,82,65.29,21.200000000000003,766,N/A
2019,4,11,11,30,866,0.8,85,65.29,21.200000000000003,766,N/A
2019,4,11,12,0,733,0.7000000000000001,87,65.61,21.200000000000003,766,N/A
2019,4,11,12,30,497,0.6000000000000001,102,65.92,21.1,765,N/A
2019,4,11,13,0,630,0.5,116,67.27,20.900000000000002,765,N/A
2019,4,11,13,30,627,0.5,129,68.1,20.700000000000003,765,N/A
2019,4,11,14,0,613,0.5,143,69.79,20.400000000000002,764,N/A
2019,4,11,14,30,745,0.5,150,71.97,19.900000000000002,764,N/A
2019,4,11,15,0,674,0.6000000000000001,157,74.11,19.5,764,N/A
2019,4,11,15,30,513,0.6000000000000001,162,76.92,18.900000000000002,764,N/A
2019,4,11,16,0,356,0.6000000000000001,167,79.62,18.400000000000002,764,N/A
2019,4,11,16,30,123,0.5,180,83.72,17.6,764,N/A
2019,4,11,17,0,116,0.5,193,88.17,16.900000000000002,764,N/A
2019,4,11,17,30,55,0.5,213,92.88,16.1,765,N/A
2019,4,11,18,0,15,0.6000000000000001,234,100,15.200000000000001,765,N/A
2019,4,11,18,30,0,0.6000000000000001,234,100,15.200000000000001,765,N/A
2019,4,11,19,0,0,0.6000000000000001,217,100,14.4,766,N/A
2019,4,11,19,30,0,0.6000000000000001,208,100,14.100000000000001,766,N/A
2019,4,11,20,0,0,0.5,199,100,13.8,766,N/A
2019,4,11,20,30,0,0.5,195,100,13.600000000000001,766,N/A
2019,4,11,21,0,0,0.4,191,100,13.4,767,N/A
2019,4,11,21,30,0,0.30000000000000004,180,100,13.200000000000001,767,N/A
2019,4,11,22,0,0,0.2,169,100,13,767,N/A
2019,4,11,22,30,0,0.30000000000000004,131,100,12.9,767,N/A
2019,4,11,23,0,0,0.30000000000000004,92,100,12.700000000000001,766,N/A
2019,4,11,23,30,0,0.4,88,100,12.5,766,N/A
2019,4,12,0,0,0,0.5,83,100,12.4,766,N/A
2019,4,12,0,30,0,0.6000000000000001,85,100,12.3,766,N/A
2019,4,12,1,0,0,0.7000000000000001,87,100,12.200000000000001,765,N/A
2019,4,12,1,30,0,0.8,88,100,12.100000000000001,765,N/A
2019,4,12,2,0,0,0.8,90,100,12.100000000000001,765,N/A
2019,4,12,2,30,0,0.8,91,100,12,765,N/A
2019,4,12,3,0,0,0.7000000000000001,91,100,12,765,N/A
2019,4,12,3,30,0,0.7000000000000001,91,100,11.9,765,N/A
2019,4,12,4,0,0,0.8,92,100,11.8,765,N/A
2019,4,12,4,30,0,0.8,92,100,11.8,765,N/A
2019,4,12,5,0,0,0.9,92,100,11.700000000000001,765,N/A
2019,4,12,5,30,0,1,92,100,11.8,765,N/A
2019,4,12,6,0,0,1.2000000000000002,93,100,11.8,766,N/A
2019,4,12,6,30,13,1.8,92,100,12.8,766,N/A
2019,4,12,7,0,71,2.5,91,99.07000000000001,13.8,766,N/A
2019,4,12,7,30,215,2.9000000000000004,89,92.29,14.9,766,N/A
2019,4,12,8,0,374,3.2,86,84.08,16,766,N/A
2019,4,12,8,30,516,3.3000000000000003,84,78.52,17.1,767,N/A
2019,4,12,9,0,502,3.4000000000000004,82,72.51,18.3,767,N/A
2019,4,12,9,30,502,3.3000000000000003,80,68.47,19.200000000000003,766,N/A
2019,4,12,10,0,769,3.3000000000000003,78,65.18,20.1,766,N/A
2019,4,12,10,30,848,3.2,77,62.82,20.700000000000003,766,N/A
2019,4,12,11,0,838,3.1,75,61,21.3,766,N/A
2019,4,12,11,30,750,2.9000000000000004,75,61,21.3,766,N/A
2019,4,12,12,0,732,2.7,75,61.08,21.3,765,N/A
2019,4,12,12,30,810,2.4000000000000004,78,61.83,21.1,765,N/A
2019,4,12,13,0,705,2.2,80,63.11,20.900000000000002,765,N/A
2019,4,12,13,30,708,2,84,64.59,20.5,764,N/A
2019,4,12,14,0,669,1.8,88,66.53,20.1,764,N/A
2019,4,12,14,30,545,1.6,93,68.62,19.6,764,N/A
2019,4,12,15,0,489,1.3,98,71.38,19.1,764,N/A
2019,4,12,15,30,457,1.1,108,74.10000000000001,18.5,764,N/A
2019,4,12,16,0,323,0.9,117,77.63,17.900000000000002,764,N/A
2019,4,12,16,30,146,0.7000000000000001,134,80.61,17.3,764,N/A
2019,4,12,17,0,148,0.6000000000000001,152,85.54,16.6,764,N/A
2019,4,12,17,30,107,0.5,185,90.12,15.8,765,N/A
2019,4,12,18,0,27,0.4,218,97.74000000000001,15,765,N/A
2019,4,12,18,30,0,0.4,218,97.74000000000001,15,765,N/A
2019,4,12,19,0,0,0.4,225,100,14.100000000000001,766,N/A
2019,4,12,19,30,0,0.4,226,100,13.8,766,N/A
2019,4,12,20,0,0,0.4,228,100,13.5,766,N/A
2019,4,12,20,30,0,0.30000000000000004,234,100,13.200000000000001,767,N/A
2019,4,12,21,0,0,0.30000000000000004,240,100,12.9,767,N/A
2019,4,12,21,30,0,0.2,266,100,12.8,767,N/A
2019,4,12,22,0,0,0.2,292,100,12.600000000000001,767,N/A
2019,4,12,22,30,0,0.2,153,100,12.4,767,N/A
2019,4,12,23,0,0,0.2,13,100,12.3,767,N/A
2019,4,12,23,30,0,0.2,39,100,12.200000000000001,767,N/A
2019,4,13,0,0,0,0.30000000000000004,65,100,12.200000000000001,766,N/A
2019,4,13,0,30,0,0.30000000000000004,69,100,12.100000000000001,766,N/A
2019,4,13,1,0,0,0.30000000000000004,74,100,12.100000000000001,766,N/A
2019,4,13,1,30,0,0.30000000000000004,78,100,12.100000000000001,765,N/A
2019,4,13,2,0,0,0.2,83,100,12.100000000000001,765,N/A
2019,4,13,2,30,0,0.2,75,100,12.100000000000001,765,N/A
2019,4,13,3,0,0,0.1,67,100,12.100000000000001,765,N/A
2019,4,13,3,30,0,0.2,43,100,12.100000000000001,765,N/A
2019,4,13,4,0,0,0.4,20,100,12,765,N/A
2019,4,13,4,30,0,0.4,23,100,12,765,N/A
2019,4,13,5,0,0,0.5,27,100,11.9,765,N/A
2019,4,13,5,30,0,0.6000000000000001,39,100,12,766,N/A
2019,4,13,6,0,0,0.7000000000000001,51,100,12.100000000000001,766,N/A
2019,4,13,6,30,28,1.3,59,100,12.700000000000001,766,N/A
2019,4,13,7,0,84,1.8,67,100,13.4,766,N/A
2019,4,13,7,30,83,2.3000000000000003,71,98.52,14.4,767,N/A
2019,4,13,8,0,156,2.8000000000000003,75,89.88,15.4,767,N/A
2019,4,13,8,30,189,3,77,83.8,16.5,767,N/A
2019,4,13,9,0,249,3.3000000000000003,79,74.84,17.7,767,N/A
2019,4,13,9,30,309,3.5,80,70.74,18.6,767,N/A
2019,4,13,10,0,368,3.7,82,66.22,19.5,767,N/A
2019,4,13,10,30,645,3.7,82,63.42,20.200000000000003,767,N/A
2019,4,13,11,0,946,3.7,82,60.97,20.900000000000002,766,N/A
2019,4,13,11,30,1028,3.6,83,60.230000000000004,21.1,766,N/A
2019,4,13,12,0,1027,3.5,83,59.58,21.3,765,N/A
2019,4,13,12,30,928,3.2,84,59.58,21.3,765,N/A
2019,4,13,13,0,728,3,85,60.35,21.200000000000003,764,N/A
2019,4,13,13,30,512,2.7,85,61.09,21,764,N/A
2019,4,13,14,0,381,2.4000000000000004,86,62.980000000000004,20.700000000000003,764,N/A
2019,4,13,14,30,447,2,86,64.94,20.200000000000003,764,N/A
2019,4,13,15,0,597,1.7000000000000002,87,67.52,19.8,764,N/A
2019,4,13,15,30,370,1.3,87,70.08,19.200000000000003,764,N/A
2019,4,13,16,0,207,0.9,87,74.06,18.6,764,N/A
2019,4,13,16,30,276,0.5,87,77.37,17.900000000000002,764,N/A
2019,4,13,17,0,148,0.1,87,83.36,17.1,764,N/A
2019,4,13,17,30,68,0.30000000000000004,184,88.36,16.2,765,N/A
2019,4,13,18,0,18,0.5,280,96.68,15.3,765,N/A
2019,4,13,18,30,0,0.5,280,96.68,15.3,765,N/A
2019,4,13,19,0,0,0.6000000000000001,270,100,14.4,766,N/A
2019,4,13,19,30,0,0.6000000000000001,263,100,14,766,N/A
2019,4,13,20,0,0,0.6000000000000001,256,100,13.700000000000001,767,N/A
2019,4,13,20,30,0,0.6000000000000001,254,100,13.5,767,N/A
2019,4,13,21,0,0,0.6000000000000001,252,100,13.200000000000001,767,N/A
2019,4,13,21,30,0,0.5,257,100,13,767,N/A
2019,4,13,22,0,0,0.4,263,100,12.9,767,N/A
2019,4,13,22,30,0,0.30000000000000004,283,100,12.700000000000001,767,N/A
2019,4,13,23,0,0,0.2,304,100,12.5,767,N/A
2019,4,13,23,30,0,0.2,163,100,12.4,767,N/A
2019,4,14,0,0,0,0.2,22,100,12.3,767,N/A
2019,4,14,0,30,0,0.30000000000000004,45,100,12.100000000000001,766,N/A
2019,4,14,1,0,0,0.30000000000000004,69,100,12,766,N/A
2019,4,14,1,30,0,0.4,79,100,11.9,766,N/A
2019,4,14,2,0,0,0.5,89,100,11.8,765,N/A
2019,4,14,2,30,0,0.5,91,100,11.600000000000001,765,N/A
2019,4,14,3,0,0,0.6000000000000001,92,100,11.5,765,N/A
2019,4,14,3,30,0,0.6000000000000001,92,100,11.4,765,N/A
2019,4,14,4,0,0,0.7000000000000001,92,100,11.200000000000001,765,N/A
2019,4,14,4,30,0,0.7000000000000001,92,100,11.200000000000001,765,N/A
2019,4,14,5,0,0,0.7000000000000001,91,100,11.100000000000001,765,N/A
2019,4,14,5,30,0,0.8,91,100,11.3,766,N/A
2019,4,14,6,0,0,0.8,90,100,11.4,766,N/A
2019,4,14,6,30,28,1.4000000000000001,89,100,12.700000000000001,766,N/A
2019,4,14,7,0,134,2,87,97.67,13.9,767,N/A
2019,4,14,7,30,261,2.3000000000000003,84,89.83,15.200000000000001,767,N/A
2019,4,14,8,0,393,2.5,81,80.16,16.5,767,N/A
2019,4,14,8,30,522,2.6,80,74.78,17.6,767,N/A
2019,4,14,9,0,641,2.7,79,68.66,18.6,767,N/A
2019,4,14,9,30,750,2.7,78,64.93,19.5,767,N/A
2019,4,14,10,0,846,2.7,77,62.08,20.3,767,N/A
2019,4,14,10,30,924,2.6,76,60.2,20.8,767,N/A
2019,4,14,11,0,984,2.5,75,58.97,21.3,767,N/A
2019,4,14,11,30,1007,2.3000000000000003,75,58.9,21.3,766,N/A
2019,4,14,12,0,792,2.1,74,59.54,21.3,766,N/A
2019,4,14,12,30,836,1.8,74,60.64,21,766,N/A
2019,4,14,13,0,791,1.5,75,62.46,20.8,765,N/A
2019,4,14,13,30,697,1.3,77,64.41,20.3,765,N/A
2019,4,14,14,0,598,1,80,67.37,19.900000000000002,765,N/A
2019,4,14,14,30,571,0.8,89,69.4,19.400000000000002,764,N/A
2019,4,14,15,0,579,0.6000000000000001,97,73.10000000000001,18.900000000000002,764,N/A
2019,4,14,15,30,471,0.5,129,75.42,18.400000000000002,764,N/A
2019,4,14,16,0,350,0.4,160,79.85000000000001,17.8,764,N/A
2019,4,14,16,30,263,0.4,188,82.92,17.2,764,N/A
2019,4,14,17,0,263,0.5,216,87.93,16.6,764,N/A
2019,4,14,17,30,139,0.7000000000000001,231,92.63,15.8,765,N/A
2019,4,14,18,0,36,0.8,246,100,15,765,N/A
2019,4,14,18,30,0,0.8,246,100,15,765,N/A
2019,4,14,19,0,0,0.8,235,100,14.200000000000001,766,N/A
2019,4,14,19,30,0,0.8,231,100,14,766,N/A
2019,4,14,20,0,0,0.8,226,100,13.700000000000001,766,N/A
2019,4,14,20,30,0,0.6000000000000001,221,100,13.5,767,N/A
2019,4,14,21,0,0,0.5,216,100,13.4,767,N/A
2019,4,14,21,30,0,0.30000000000000004,196,100,13.200000000000001,767,N/A
2019,4,14,22,0,0,0.2,176,100,13.100000000000001,767,N/A
2019,4,14,22,30,0,0.30000000000000004,131,100,12.9,767,N/A
2019,4,14,23,0,0,0.4,86,100,12.700000000000001,767,N/A
2019,4,14,23,30,0,0.5,82,100,12.600000000000001,767,N/A
2019,4,15,0,0,0,0.6000000000000001,78,100,12.5,766,N/A
2019,4,15,0,30,0,0.6000000000000001,76,100,12.4,766,N/A
2019,4,15,1,0,0,0.7000000000000001,75,100,12.3,766,N/A
2019,4,15,1,30,0,0.7000000000000001,74,100,12.200000000000001,765,N/A
2019,4,15,2,0,0,0.7000000000000001,72,100,12.100000000000001,765,N/A
2019,4,15,2,30,0,0.7000000000000001,70,100,12,765,N/A
2019,4,15,3,0,0,0.6000000000000001,68,100,11.8,765,N/A
2019,4,15,3,30,0,0.6000000000000001,67,100,11.700000000000001,765,N/A
2019,4,15,4,0,0,0.6000000000000001,65,100,11.5,765,N/A
2019,4,15,4,30,0,0.6000000000000001,66,100,11.5,766,N/A
2019,4,15,5,0,0,0.6000000000000001,67,100,11.4,766,N/A
2019,4,15,5,30,0,0.6000000000000001,70,100,11.5,766,N/A
2019,4,15,6,0,0,0.6000000000000001,72,100,11.700000000000001,766,N/A
2019,4,15,6,30,20,1.1,74,100,12.8,767,N/A
2019,4,15,7,0,31,1.7000000000000002,75,100,13.9,767,N/A
2019,4,15,7,30,74,1.9000000000000001,73,95.52,14.9,767,N/A
2019,4,15,8,0,298,2.1,71,88.4,16,768,N/A
2019,4,15,8,30,437,2.1,71,82.97,17,768,N/A
2019,4,15,9,0,340,2.1,70,78.32000000000001,17.900000000000002,768,N/A
2019,4,15,9,30,688,2,72,74.97,18.6,768,N/A
2019,4,15,10,0,834,1.9000000000000001,73,71.62,19.400000000000002,768,N/A
2019,4,15,10,30,912,1.8,74,70.21000000000001,19.700000000000003,767,N/A
2019,4,15,11,0,921,1.6,76,69.15,20,767,N/A
2019,4,15,11,30,1013,1.4000000000000001,76,70.01,19.8,767,N/A
2019,4,15,12,0,1035,1.2000000000000002,76,70.72,19.700000000000003,767,N/A
2019,4,15,12,30,1015,1,79,72.4,19.3,766,N/A
2019,4,15,13,0,1013,0.9,82,75.31,18.900000000000002,766,N/A
2019,4,15,13,30,941,0.8,90,76.73,18.6,766,N/A
2019,4,15,14,0,893,0.7000000000000001,97,79.86,18.3,766,N/A
2019,4,15,14,30,696,0.6000000000000001,105,81.27,18,765,N/A
2019,4,15,15,0,657,0.6000000000000001,113,84.25,17.7,765,N/A
2019,4,15,15,30,485,0.6000000000000001,124,86.4,17.3,765,N/A
2019,4,15,16,0,107,0.5,135,89.9,16.900000000000002,765,N/A
2019,4,15,16,30,25,0.5,156,92.79,16.400000000000002,765,N/A
2019,4,15,17,0,11,0.4,177,97.5,15.9,765,N/A
2019,4,15,17,30,10,0.4,200,100,15.200000000000001,765,N/A
2019,4,15,18,0,3,0.4,223,100,14.600000000000001,766,N/A
2019,4,15,18,30,0,0.4,223,100,14.600000000000001,766,N/A
2019,4,15,19,0,0,0.4,209,100,13.9,766,N/A
2019,4,15,19,30,0,0.4,201,100,13.700000000000001,767,N/A
2019,4,15,20,0,0,0.5,194,100,13.5,767,N/A
2019,4,15,20,30,0,0.4,182,100,13.4,767,N/A
2019,4,15,21,0,0,0.4,170,100,13.200000000000001,768,N/A
2019,4,15,21,30,0,0.4,148,100,13.100000000000001,768,N/A
2019,4,15,22,0,0,0.4,127,100,12.9,768,N/A
2019,4,15,22,30,0,0.5,114,100,12.700000000000001,768,N/A
2019,4,15,23,0,0,0.5,100,100,12.600000000000001,768,N/A
2019,4,15,23,30,0,0.6000000000000001,98,100,12.4,768,N/A
2019,4,16,0,0,0,0.7000000000000001,96,100,12.200000000000001,767,N/A
2019,4,16,0,30,0,0.8,94,100,12.100000000000001,767,N/A
2019,4,16,1,0,0,0.9,92,100,11.9,767,N/A
2019,4,16,1,30,0,0.9,92,100,11.8,766,N/A
2019,4,16,2,0,0,1,91,100,11.700000000000001,766,N/A
2019,4,16,2,30,0,1,91,100,11.600000000000001,766,N/A
2019,4,16,3,0,0,1,92,100,11.5,766,N/A
2019,4,16,3,30,0,1.1,91,100,11.4,766,N/A
2019,4,16,4,0,0,1.1,91,100,11.3,766,N/A
2019,4,16,4,30,0,1.2000000000000002,91,100,11.200000000000001,766,N/A
2019,4,16,5,0,0,1.2000000000000002,91,100,11.100000000000001,766,N/A
2019,4,16,5,30,0,1.4000000000000001,91,100,11.100000000000001,766,N/A
2019,4,16,6,0,0,1.5,91,100,11.200000000000001,767,N/A
2019,4,16,6,30,14,2.1,90,100,12.200000000000001,767,N/A
2019,4,16,7,0,71,2.7,89,100,13.100000000000001,767,N/A
2019,4,16,7,30,149,3.2,86,93.7,14.200000000000001,768,N/A
2019,4,16,8,0,258,3.6,82,82.87,15.3,768,N/A
2019,4,16,8,30,283,3.8000000000000003,80,76.28,16.6,768,N/A
2019,4,16,9,0,454,4,77,65.93,17.900000000000002,768,N/A
2019,4,16,9,30,590,4.1000000000000005,77,62.33,18.8,768,N/A
2019,4,16,10,0,655,4.2,77,58.22,19.8,768,N/A
2019,4,16,10,30,734,4.1000000000000005,77,56.46,20.3,768,N/A
2019,4,16,11,0,835,4.1000000000000005,78,55.4,20.900000000000002,768,N/A
2019,4,16,11,30,891,4,79,54.39,21.200000000000003,768,N/A
2019,4,16,12,0,940,4,79,54.47,21.5,767,N/A
2019,4,16,12,30,736,3.9000000000000004,80,53.81,21.700000000000003,767,N/A
2019,4,16,13,0,562,3.8000000000000003,81,54.1,21.8,766,N/A
2019,4,16,13,30,400,3.7,81,54.76,21.6,766,N/A
2019,4,16,14,0,370,3.6,82,55.410000000000004,21.400000000000002,765,N/A
2019,4,16,14,30,322,3.4000000000000004,83,56.78,21,765,N/A
2019,4,16,15,0,318,3.2,83,58.370000000000005,20.6,765,N/A
2019,4,16,15,30,240,3,85,60.56,20,765,N/A
2019,4,16,16,0,244,2.7,86,63.27,19.400000000000002,765,N/A
2019,4,16,16,30,151,2.2,87,66.49,18.6,765,N/A
2019,4,16,17,0,180,1.8,89,71.81,17.8,765,N/A
2019,4,16,17,30,101,1.1,93,77.56,16.6,766,N/A
2019,4,16,18,0,31,0.5,98,90.09,15.5,766,N/A
2019,4,16,18,30,0,0.5,98,90.09,15.5,766,N/A
2019,4,16,19,0,0,0.2,127,98.07000000000001,14.4,767,N/A
2019,4,16,19,30,0,0.2,148,100,14,767,N/A
2019,4,16,20,0,0,0.1,170,100,13.700000000000001,767,N/A
2019,4,16,20,30,0,0.1,192,100,13.5,768,N/A
2019,4,16,21,0,0,0.2,215,100,13.3,768,N/A
2019,4,16,21,30,0,0.1,202,100,13.100000000000001,768,N/A
2019,4,16,22,0,0,0.1,189,100,12.9,768,N/A
2019,4,16,22,30,0,0.2,134,100,12.700000000000001,768,N/A
2019,4,16,23,0,0,0.2,79,100,12.5,768,N/A
2019,4,16,23,30,0,0.30000000000000004,79,100,12.3,767,N/A
2019,4,17,0,0,0,0.4,79,100,12.100000000000001,767,N/A
2019,4,17,0,30,0,0.5,82,100,11.8,767,N/A
2019,4,17,1,0,0,0.6000000000000001,86,100,11.600000000000001,766,N/A
2019,4,17,1,30,0,0.6000000000000001,86,100,11.4,766,N/A
2019,4,17,2,0,0,0.6000000000000001,86,100,11.200000000000001,765,N/A
2019,4,17,2,30,0,0.7000000000000001,85,100,11,765,N/A
2019,4,17,3,0,0,0.7000000000000001,84,100,10.8,765,N/A
2019,4,17,3,30,0,0.7000000000000001,83,100,10.700000000000001,765,N/A
2019,4,17,4,0,0,0.7000000000000001,82,100,10.600000000000001,765,N/A
2019,4,17,4,30,0,0.7000000000000001,81,100,10.5,765,N/A
2019,4,17,5,0,0,0.7000000000000001,80,100,10.4,766,N/A
2019,4,17,5,30,0,0.8,79,100,10.600000000000001,766,N/A
2019,4,17,6,0,0,0.9,79,100,10.9,766,N/A
2019,4,17,6,30,29,1.3,77,100,12.100000000000001,766,N/A
2019,4,17,7,0,126,1.8,74,97.75,13.3,767,N/A
2019,4,17,7,30,209,1.9000000000000001,73,90.45,14.5,767,N/A
2019,4,17,8,0,273,2,72,82.33,15.700000000000001,767,N/A
2019,4,17,8,30,425,2,76,77.26,16.7,767,N/A
2019,4,17,9,0,439,2,80,71.9,17.7,768,N/A
2019,4,17,9,30,423,1.9000000000000001,84,67.87,18.6,767,N/A
2019,4,17,10,0,465,1.9000000000000001,88,64.86,19.400000000000002,767,N/A
2019,4,17,10,30,403,1.8,89,63.67,19.700000000000003,767,N/A
2019,4,17,11,0,444,1.7000000000000002,91,62.49,20.1,767,N/A
2019,4,17,11,30,418,1.5,93,62.410000000000004,20.1,766,N/A
2019,4,17,12,0,508,1.4000000000000001,95,63.32,20.1,766,N/A
2019,4,17,12,30,461,1.2000000000000002,99,64.1,19.900000000000002,766,N/A
2019,4,17,13,0,470,1.1,103,66.11,19.700000000000003,765,N/A
2019,4,17,13,30,350,1,109,67.35,19.400000000000002,765,N/A
2019,4,17,14,0,373,0.8,115,70.61,19,765,N/A
2019,4,17,14,30,460,0.8,122,71.84,18.7,764,N/A
2019,4,17,15,0,410,0.7000000000000001,128,75.05,18.3,764,N/A
2019,4,17,15,30,404,0.7000000000000001,135,77.44,17.8,764,N/A
2019,4,17,16,0,247,0.6000000000000001,141,81.32000000000001,17.3,764,N/A
2019,4,17,16,30,242,0.5,152,85,16.6,764,N/A
2019,4,17,17,0,245,0.4,163,90.28,16,765,N/A
2019,4,17,17,30,139,0.4,198,95.02,15.200000000000001,765,N/A
2019,4,17,18,0,37,0.4,232,100,14.5,765,N/A
2019,4,17,18,30,0,0.4,232,100,14.5,765,N/A
2019,4,17,19,0,0,0.4,199,100,13.8,766,N/A
2019,4,17,19,30,0,0.4,193,100,13.5,766,N/A
2019,4,17,20,0,0,0.4,186,100,13.3,766,N/A
2019,4,17,20,30,0,0.4,173,100,13,767,N/A
2019,4,17,21,0,0,0.4,161,100,12.8,767,N/A
2019,4,17,21,30,0,0.4,142,100,12.600000000000001,767,N/A
2019,4,17,22,0,0,0.5,123,100,12.5,767,N/A
2019,4,17,22,30,0,0.5,116,100,12.3,767,N/A
2019,4,17,23,0,0,0.5,108,100,12.100000000000001,766,N/A
2019,4,17,23,30,0,0.6000000000000001,103,100,12,766,N/A
2019,4,18,0,0,0,0.7000000000000001,97,100,11.9,766,N/A
2019,4,18,0,30,0,0.7000000000000001,93,100,11.600000000000001,765,N/A
2019,4,18,1,0,0,0.6000000000000001,89,100,11.4,765,N/A
